filename,seed,steps,model
map_treasure_01.png,1353,9,Z-Image-Turbo
map_treasure_02.png,1354,9,Z-Image-Turbo
map_treasure_03.png,1355,9,Z-Image-Turbo
map_treasure_04.png,1356,9,Z-Image-Turbo
map_treasure_05.png,1357,9,Z-Image-Turbo
map_treasure_06.png,1358,9,Z-Image-Turbo
map_treasure_07.png,1359,9,Z-Image-Turbo
