filename,seed,steps,model
recruitment_captain.png,1347,9,Z-Image-Turbo
talisman_golden_monkey.png,1350,9,Z-Image-Turbo
map_treasure_01.png,1348,9,Z-Image-Turbo
map_treasure_02.png,1349,9,Z-Image-Turbo
back_events.png,1351,9,Z-Image-Turbo
back_treasures.png,1352,9,Z-Image-Turbo
